21,22,23,24,25,26,27,28,29,30,31,32,"2,29,10,3","2,30,10,3","2,21,10,3","2,22,10,3","2,23,10,3","2,24,10,3","2,25,10,3","2,26,10,3","2,27,10,3","2,28,10,3","2,31,10,3","2,2,29,10,3,10,3","2,2,30,10,3,10,3",33
1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,7.38,8.334999999999999,0.51,16.997899999999998,-1.650005191542437,-1.8036701420912604,-0.4236221630739137,-0.9999040997360539,-1.3200025084119664,-0.6579445454089262,-0.1679355439107186,-1.4929682601718166,-1.4618082203780567,-0.7059629788138742,-0.6152085285944839,-1.650005191542437,-1.8036701420912606,2.0
0.0,1.0,8.0,14.0,0.0,5.0,1.0,0.0,35.26,12.12,0.34,27.9993,1.8812535421521475,-1.3630930721191883,-1.3195873343460636,1.000095909461689,0.430765939748254,0.3556205543135752,-0.1679355439107186,0.9922137399577381,0.6840842636261665,-0.7059629788138742,-1.4941295641871912,1.8812535421521475,-1.3630930721191885,328.0
3.0,1.0,11.0,15.0,0.0,2.0,1.0,2.0,18.86,22.725,0.55,7.0015,-0.19595747766819627,-0.12866247051976262,1.368308179470386,1.000095909461689,1.3061501638283641,0.5004155685596469,-0.1679355439107186,-0.49889546011999475,0.6840842636261665,1.1260619042354703,-0.40840357904325847,-0.19595747766819624,-0.1286624705197629,287.0
3.0,1.0,10.0,13.0,0.0,5.0,1.0,0.0,22.96,26.515,0.37,26.0027,0.3233452772868899,0.31249660350775466,1.368308179470386,1.000095909461689,1.0143554224683273,0.21082554006750356,-0.1679355439107186,0.9922137399577381,0.6840842636261665,-0.7059629788138742,-1.3390258520237726,0.32334527728688994,0.3124966035077544,381.0
3.0,0.0,11.0,8.0,0.0,1.0,1.0,2.0,18.86,22.725,0.67,12.998,-0.19595747766819627,-0.12866247051976262,1.368308179470386,-0.9999040997360539,1.3061501638283641,-0.5131495311628546,-0.1679355439107186,-0.9959318601459056,0.6840842636261665,1.1260619042354703,0.21201126961041739,-0.19595747766819624,-0.1286624705197629,452.0
0.0,0.0,8.0,17.0,0.0,6.0,0.0,0.0,32.800000000000004,37.12,0.49,12.998,1.5696718891790966,1.5469272051071796,-1.3195873343460636,-0.9999040997360539,0.430765939748254,0.7900055970517901,-0.1679355439107186,1.489250139983649,-1.4618082203780567,-0.7059629788138742,-0.7186110033700966,1.5696718891790966,1.5469272051071794,383.0
1.0,0.0,1.0,4.0,0.0,6.0,0.0,3.0,7.38,9.85,0.55,11.0014,-1.650005191542437,-1.6273229132913423,-0.4236221630739137,-0.9999040997360539,-1.611797249772003,-1.092329588147141,-0.1679355439107186,1.489250139983649,-1.4618082203780567,2.0420743457601422,-0.40840357904325847,-1.650005191542437,-1.6273229132913425,1.0
2.0,1.0,5.0,18.0,0.0,4.0,1.0,0.0,30.34,32.575,0.3,12.998,1.2580902362060444,1.0178855187074265,0.4723430081982361,1.000095909461689,-0.4446182843318562,0.9348006112978617,-0.1679355439107186,0.49517733993182717,0.6840842636261665,-0.7059629788138742,-1.7009345137384166,1.2580902362060444,1.0178855187074263,785.0
2.0,1.0,6.0,9.0,0.0,2.0,1.0,2.0,21.32,25.0,0.72,16.997899999999998,0.11562417530485541,0.13614937470783672,0.4723430081982361,1.000095909461689,-0.15282354297181946,-0.36835451691678295,-0.1679355439107186,-0.49889546011999475,0.6840842636261665,1.1260619042354703,0.47051745654944865,0.11562417530485546,0.13614937470783645,335.0
3.0,1.0,10.0,3.0,0.0,1.0,1.0,2.0,22.96,26.515,0.73,16.997899999999998,0.3233452772868899,0.31249660350775466,1.368308179470386,1.000095909461689,1.0143554224683273,-1.2371246023932128,-0.1679355439107186,-0.9959318601459056,0.6840842636261665,1.1260619042354703,0.522218693937255,0.32334527728688994,0.3124966035077544,4.0
1.0,1.0,3.0,16.0,0.0,2.0,1.0,0.0,29.52,32.575,0.34,26.0027,1.1542296852150273,1.0178855187074265,-0.4236221630739137,1.000095909461689,-1.0282077670519296,0.6452105828057184,-0.1679355439107186,-0.49889546011999475,0.6840842636261665,-0.7059629788138742,-1.4941295641871912,1.1542296852150273,1.0178855187074263,365.0
2.0,0.0,6.0,1.0,0.0,5.0,1.0,0.0,22.96,26.515,0.94,8.9981,0.3233452772868899,0.31249660350775466,0.4723430081982361,-0.9999040997360539,-0.15282354297181946,-1.5267146308853559,-0.1679355439107186,0.9922137399577381,0.6840842636261665,-0.7059629788138742,1.6079446790811875,0.32334527728688994,0.3124966035077544,23.0
1.0,0.0,12.0,6.0,0.0,5.0,1.0,0.0,15.58,19.695,0.82,16.997899999999998,-0.611399681632265,-0.48135692811959857,-0.4236221630739137,-0.9999040997360539,1.597944905188401,-0.8027395596549979,-0.1679355439107186,0.9922137399577381,0.6840842636261665,-0.7059629788138742,0.9875298304275117,-0.611399681632265,-0.48135692811959885,40.0
2.0,1.0,6.0,13.0,0.0,2.0,1.0,0.0,30.34,34.09,0.58,8.9981,1.2580902362060444,1.1942327475073444,0.4723430081982361,1.000095909461689,-0.15282354297181946,0.21082554006750356,-0.1679355439107186,-0.49889546011999475,0.6840842636261665,-0.7059629788138742,-0.2532998668798399,1.2580902362060444,1.1942327475073442,272.0
2.0,1.0,4.0,17.0,0.0,0.0,0.0,0.0,28.7,31.82,0.42,22.0028,1.05036913422401,0.9300029063351899,0.4723430081982361,1.000095909461689,-0.7364130256918929,0.7900055970517901,-0.1679355439107186,-1.4929682601718166,-1.4618082203780567,-0.7059629788138742,-1.0805196650847408,1.05036913422401,0.9300029063351896,623.0
2.0,1.0,4.0,4.0,0.0,3.0,1.0,0.0,17.22,21.21,0.67,6.0032,-0.40367857965023074,-0.3050096993196806,0.4723430081982361,1.000095909461689,-0.7364130256918929,-1.092329588147141,-0.1679355439107186,-0.0018590600940837799,0.6840842636261665,-0.7059629788138742,0.21201126961041739,-0.4036785796502307,-0.30500969931968086,1.0
2.0,0.0,4.0,10.0,0.0,3.0,1.0,2.0,16.400000000000002,20.455,0.87,12.998,-0.5075391306412474,-0.3928923116919172,0.4723430081982361,-0.9999040997360539,-0.7364130256918929,-0.2235595026707113,-0.1679355439107186,-0.0018590600940837799,0.6840842636261665,1.1260619042354703,1.2460360173665435,-0.5075391306412474,-0.39289231169191746,46.0
0.0,0.0,9.0,11.0,0.0,6.0,0.0,2.0,21.32,25.0,0.68,15.0013,0.11562417530485541,0.13614937470783672,-1.3195873343460636,-0.9999040997360539,0.7225606811082907,-0.07876448842463969,-0.1679355439107186,1.489250139983649,-1.4618082203780567,1.1260619042354703,0.26371250699822374,0.11562417530485546,0.13614937470783645,367.0
3.0,0.0,12.0,13.0,0.0,6.0,0.0,0.0,13.94,15.15,0.34,27.9993,-0.8191207836142994,-1.0103986145193522,1.368308179470386,-0.9999040997360539,1.597944905188401,0.21082554006750356,-0.1679355439107186,1.489250139983649,-1.4618082203780567,-0.7059629788138742,-1.4941295641871912,-0.8191207836142994,-1.0103986145193524,286.0
1.0,0.0,3.0,2.0,0.0,3.0,1.0,0.0,9.02,11.365,0.69,12.998,-1.4422840895604025,-1.4509756844914243,-0.4236221630739137,-0.9999040997360539,-1.0282077670519296,-1.3819196166392844,-0.1679355439107186,-0.0018590600940837799,0.6840842636261665,-0.7059629788138742,0.31541374438602954,-1.4422840895604025,-1.4509756844914246,2.0
2.0,1.0,3.0,17.0,0.0,0.0,0.0,0.0,20.5,24.24,0.72,6.0032,0.011763624313838187,0.04768475828015494,0.4723430081982361,1.000095909461689,-1.0282077670519296,0.7900055970517901,-0.1679355439107186,-1.4929682601718166,-1.4618082203780567,-0.7059629788138742,0.47051745654944865,0.011763624313838227,0.04768475828015466,419.0
0.0,1.0,9.0,10.0,0.0,5.0,1.0,2.0,27.880000000000003,31.82,0.65,0.0,0.9465085832329933,0.9300029063351899,-1.3195873343460636,1.000095909461689,0.7225606811082907,-0.2235595026707113,-0.1679355439107186,0.9922137399577381,0.6840842636261665,1.1260619042354703,0.10860879483480464,0.9465085832329933,0.9300029063351896,246.0
2.0,1.0,6.0,3.0,0.0,3.0,1.0,0.0,25.42,28.79,0.83,12.998,0.6349269302599415,0.577308448735354,0.4723430081982361,1.000095909461689,-0.15282354297181946,-1.2371246023932128,-0.1679355439107186,-0.0018590600940837799,0.6840842636261665,-0.7059629788138742,1.039231067815318,0.6349269302599415,0.5773084487353537,8.0
2.0,0.0,5.0,13.0,0.0,6.0,0.0,3.0,21.32,25.0,1.0,6.0032,0.11562417530485541,0.13614937470783672,0.4723430081982361,-0.9999040997360539,-0.4446182843318562,0.21082554006750356,-0.1679355439107186,1.489250139983649,-1.4618082203780567,2.0420743457601422,1.9181521034080258,0.11562417530485546,0.13614937470783645,248.0
1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.66,10.605,0.35,30.0026,-1.2345629875783681,-1.539440300919106,-0.4236221630739137,-0.9999040997360539,-1.3200025084119664,-1.6715096451314275,-0.1679355439107186,-1.4929682601718166,-1.4618082203780567,-0.7059629788138742,-1.4424283267993852,-1.2345629875783681,-1.5394403009191062,17.0
1.0,1.0,2.0,10.0,0.0,5.0,1.0,0.0,11.48,12.88,0.56,19.0012,-1.1307024365873508,-1.2746284556915064,-0.4236221630739137,1.000095909461689,-1.3200025084119664,-0.2235595026707113,-0.1679355439107186,0.9922137399577381,0.6840842636261665,-0.7059629788138742,-0.35670234165545206,-1.1307024365873508,-1.2746284556915066,129.0
2.0,0.0,5.0,8.0,0.0,3.0,1.0,3.0,13.94,15.15,0.93,26.0027,-0.8191207836142994,-1.0103986145193522,0.4723430081982361,-0.9999040997360539,-0.4446182843318562,-0.5131495311628546,-0.1679355439107186,-0.0018590600940837799,0.6840842636261665,2.0420743457601422,1.5562434416933817,-0.8191207836142994,-1.0103986145193524,79.0
1.0,1.0,3.0,5.0,0.0,4.0,1.0,0.0,18.86,22.725,0.67,0.0,-0.19595747766819627,-0.12866247051976262,-0.4236221630739137,1.000095909461689,-1.0282077670519296,-0.9475345739010694,-0.1679355439107186,0.49517733993182717,0.6840842636261665,-0.7059629788138742,0.21201126961041739,-0.19595747766819624,-0.1286624705197629,26.0
0.0,0.0,7.0,5.0,0.0,3.0,1.0,0.0,27.880000000000003,31.82,0.83,7.0015,0.9465085832329933,0.9300029063351899,-1.3195873343460636,-0.9999040997360539,0.13897119838821725,-0.9475345739010694,-0.1679355439107186,-0.0018590600940837799,0.6840842636261665,-0.7059629788138742,1.039231067815318,0.9465085832329933,0.9300029063351896,23.0
3.0,1.0,10.0,19.0,0.0,1.0,1.0,3.0,21.32,25.0,0.83,6.0032,0.11562417530485541,0.13614937470783672,1.368308179470386,1.000095909461689,1.0143554224683273,1.0795956255439334,-0.1679355439107186,-0.9959318601459056,0.6840842636261665,2.0420743457601422,1.039231067815318,0.11562417530485546,0.13614937470783645,239.0
0.0,1.0,8.0,16.0,0.0,1.0,1.0,0.0,32.800000000000004,35.605,0.36,6.0032,1.5696718891790966,1.3705799763072617,-1.3195873343460636,1.000095909461689,0.430765939748254,0.6452105828057184,-0.1679355439107186,-0.9959318601459056,0.6840842636261665,-0.7059629788138742,-1.3907270894115789,1.5696718891790966,1.3705799763072615,464.0
1.0,1.0,1.0,17.0,0.0,0.0,0.0,2.0,6.5600000000000005,9.09,0.8,7.0015,-1.753865742533454,-1.715787529719024,-0.4236221630739137,1.000095909461689,-1.611797249772003,0.7900055970517901,-0.1679355439107186,-1.4929682601718166,-1.4618082203780567,1.1260619042354703,0.8841273556518996,-1.753865742533454,-1.7157875297190242,108.0
0.0,0.0,9.0,10.0,0.0,2.0,1.0,3.0,22.96,26.515,0.88,11.0014,0.3233452772868899,0.31249660350775466,-1.3195873343460636,-0.9999040997360539,0.7225606811082907,-0.2235595026707113,-0.1679355439107186,-0.49889546011999475,0.6840842636261665,2.0420743457601422,1.29773725475435,0.32334527728688994,0.3124966035077544,30.0
1.0,0.0,2.0,21.0,0.0,3.0,1.0,0.0,9.02,9.85,0.47,22.0028,-1.4422840895604025,-1.6273229132913423,-0.4236221630739137,-0.9999040997360539,-1.3200025084119664,1.3691856540360765,-0.1679355439107186,-0.0018590600940837799,0.6840842636261665,-0.7059629788138742,-0.8220134781457094,-1.4422840895604025,-1.6273229132913425,63.0
1.0,1.0,1.0,13.0,0.0,2.0,1.0,0.0,17.22,21.21,0.38,19.9995,-0.40367857965023074,-0.3050096993196806,-0.4236221630739137,1.000095909461689,-1.611797249772003,0.21082554006750356,-0.1679355439107186,-0.49889546011999475,0.6840842636261665,-0.7059629788138742,-1.287324614635966,-0.4036785796502307,-0.30500969931968086,178.0
0.0,1.0,6.0,17.0,0.0,4.0,1.0,0.0,36.08,39.395,0.37,0.0,1.9851140931431646,1.8117390503347799,-1.3195873343460636,1.000095909461689,-0.15282354297181946,0.7900055970517901,-0.1679355439107186,0.49517733993182717,0.6840842636261665,-0.7059629788138742,-1.3390258520237726,1.9851140931431646,1.8117390503347797,615.0
1.0,1.0,1.0,20.0,0.0,0.0,0.0,3.0,6.5600000000000005,8.334999999999999,0.86,11.0014,-1.753865742533454,-1.8036701420912604,-0.4236221630739137,1.000095909461689,-1.611797249772003,1.224390639790005,-0.1679355439107186,-1.4929682601718166,-1.4618082203780567,2.0420743457601422,1.1943347799787372,-1.753865742533454,-1.8036701420912606,74.0
3.0,1.0,11.0,3.0,0.0,2.0,1.0,0.0,9.02,12.12,0.64,7.0015,-1.4422840895604025,-1.3630930721191883,1.368308179470386,1.000095909461689,1.3061501638283641,-1.2371246023932128,-0.1679355439107186,-0.49889546011999475,0.6840842636261665,-0.7059629788138742,0.056907557446998276,-1.4422840895604025,-1.3630930721191885,4.0
3.0,1.0,12.0,4.0,0.0,1.0,1.0,2.0,15.58,19.695,0.94,7.0015,-0.611399681632265,-0.48135692811959857,1.368308179470386,1.000095909461689,1.597944905188401,-1.092329588147141,-0.1679355439107186,-0.9959318601459056,0.6840842636261665,1.1260619042354703,1.6079446790811875,-0.611399681632265,-0.48135692811959885,12.0
1.0,1.0,2.0,4.0,0.0,5.0,1.0,0.0,16.400000000000002,20.455,0.87,8.9981,-0.5075391306412474,-0.3928923116919172,-0.4236221630739137,1.000095909461689,-1.3200025084119664,-1.092329588147141,-0.1679355439107186,0.9922137399577381,0.6840842636261665,-0.7059629788138742,1.2460360173665435,-0.5075391306412474,-0.39289231169191746,2.0
0.0,0.0,9.0,19.0,0.0,1.0,1.0,0.0,27.880000000000003,31.82,0.57,8.9981,0.9465085832329933,0.9300029063351899,-1.3195873343460636,-0.9999040997360539,0.7225606811082907,1.0795956255439334,-0.1679355439107186,-0.9959318601459056,0.6840842636261665,-0.7059629788138742,-0.30500110426764626,0.9465085832329933,0.9300029063351896,436.0
0.0,1.0,7.0,19.0,0.0,6.0,0.0,0.0,37.72,41.665,0.33,8.9981,2.192835195125199,2.0759688915069336,-1.3195873343460636,1.000095909461689,0.13897119838821725,1.0795956255439334,-0.1679355439107186,1.489250139983649,-1.4618082203780567,-0.7059629788138742,-1.5458308015749977,2.192835195125199,2.075968891506933,287.0
3.0,0.0,10.0,17.0,0.0,5.0,1.0,2.0,14.76,17.424999999999997,0.5,8.9981,-0.7152602326232822,-0.7455867692917532,1.368308179470386,-0.9999040997360539,1.0143554224683273,0.7900055970517901,-0.1679355439107186,0.9922137399577381,0.6840842636261665,1.1260619042354703,-0.6669097659822902,-0.7152602326232822,-0.7455867692917535,446.0
0.0,1.0,7.0,5.0,0.0,2.0,1.0,0.0,27.06,30.305,0.83,8.9981,0.8426480322419756,0.753655677535272,-1.3195873343460636,1.000095909461689,0.13897119838821725,-0.9475345739010694,-0.1679355439107186,-0.49889546011999475,0.6840842636261665,-0.7059629788138742,1.039231067815318,0.8426480322419756,0.7536556775352716,42.0
2.0,0.0,4.0,15.0,0.0,6.0,0.0,3.0,13.94,15.15,0.76,26.0027,-0.8191207836142994,-1.0103986145193522,0.4723430081982361,-0.9999040997360539,-0.7364130256918929,0.5004155685596469,-0.1679355439107186,1.489250139983649,-1.4618082203780567,2.0420743457601422,0.6773224061006741,-0.8191207836142994,-1.0103986145193524,136.0
1.0,0.0,1.0,20.0,0.0,1.0,1.0,0.0,5.74,6.819999999999999,0.59,12.998,-1.8577262935244712,-1.9800173708911781,-0.4236221630739137,-0.9999040997360539,-1.611797249772003,1.224390639790005,-0.1679355439107186,-0.9959318601459056,0.6840842636261665,-0.7059629788138742,-0.20159862949203355,-1.8577262935244712,-1.9800173708911784,81.0
0.0,1.0,6.0,14.0,0.0,1.0,1.0,0.0,31.98,34.85,0.43,16.997899999999998,1.4658113381880788,1.2826973639350259,-1.3195873343460636,1.000095909461689,-0.15282354297181946,0.3556205543135752,-0.1679355439107186,-0.9959318601459056,0.6840842636261665,-0.7059629788138742,-1.0288184276969345,1.4658113381880788,1.2826973639350256,251.0
